date,tweet
2020-10-29 15:49:00,https://t.co/FUh5kox16R
2020-10-29 15:54:00,"Your VOTE on Tuesday, November 3rd is going to SAVE OUR COUNTRY. We are going to defeat the Marxists, Socialists, Rioters, Flag-Burners, and Left-wing Extremists! Get out and VOTE! #MAGA https://t.co/gsFSgh2KPc"
2020-10-29 15:57:00,https://t.co/njpD3ekBOv
2020-10-29 15:57:00,https://t.co/OINMUQvdRo
2020-10-29 15:58:00,"This election is a choice between the AMERICAN DREAM and a SOCIALIST NIGHTMARE. Our opponents want to turn America into Communist Cuba or Socialist Venezuela. As long as I am President, America will NEVER be a socialist Country! https://t.co/gsFSgh2KPc"
2020-10-29 16:05:00,"For half a century, Joe Biden has been outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. Joe Biden is a corrupt politician—If Biden Wins, China Wins. When We Win, Florida Wins—and America Wins! https://t.co/UdqQqmxvL7"
2020-10-29 16:39:00,"If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by the rules of the Washington Establishment, it’s because I was elected to fight for YOU, harder than anyone ever has before! https://t.co/gsFSgh2KPc https://t.co/kCtPkRWdY4"
2020-10-29 16:48:00,"Forced to move our Rally tonight in Fayetteville, North Carolina, to Monday, due to high speed winds and bad weather. I love you North Carolina. Stay safe, see you on Monday!!!"
2020-10-29 19:19:00,"RT @LilTunechi: Just had a great meeting with @realdonaldtrump @potus besides what he’s done so far with criminal reform, the platinum plan is going to give the community real ownership. He listened to what we had to say today and assured he will and can get it done. 🤙🏾 https://t.co/Q9c5k1yMWf"
2020-10-29 19:34:00,"Failed RINO former Governor Rick Snyder of Michigan was a disaster with respect to the Flint Water CATASTROPHE, and a very bad Governor overall. He hurt so many people with his gross incompetence. He reminds me of Sleepy Joe!"
2020-10-29 19:45:00,"My Administration has suspended the entry of refugees from terror-compromised nations such as Syria, Somalia and Yemen. Biden’s plan surges refugees 700% into Minnesota, Michigan &amp; Pennsylvania—burdening schools &amp; hospitals while opening the floodgates to Radical Islamic Terror."
2020-10-29 20:04:00,"The Fake News refuses to cover the fact that GDP went up 33.1% for the 3rd Quarter, the best number by far in our Country’s history!"
2020-10-29 20:14:00,https://t.co/gsFSghkmdM https://t.co/fg5US7VpUJ
2020-10-29 22:32:00,"For years you had a President who apologized for America—now you have a President who is standing up for America! Get your friends, get your family, get your neighbors and GET OUT &amp; VOTE! On 11/3 we must finish the job and Drain the Swamp once and for all! https://t.co/RZzSuwLUSP"
2020-10-29 22:33:00,https://t.co/9m7w0uurXy
2020-10-29 23:14:00,https://t.co/OfmL1fPSjZ
2020-10-30 02:13:00,"Keith Ellison Restricts Freedom of Assembly of Political Opponents https://t.co/WAPPsfQrWk via @BreitbartNews We were planning for as many as 25,000 people in Minnesota. Now the Governor, at the last moment, will only allow the first 250 people to attend. Riots plus Omar = WIN!"
2020-10-30 02:17:00,Philadelphia Firefighters Union Votes to Endorse Trump https://t.co/rI6mQUZMbE via @BreitbartNews
2020-10-30 02:22:00,Pollak: 11 Shining Successes of President Donald Trump‘s First Term https://t.co/VW5w4YtBQ5 via @BreitbartNews
2020-10-30 02:31:00,Sports Reporter Calls Jack Nicklaus‘ Endorsement of President Trump ‘Divisive‘ https://t.co/BDcWAL6wp0 via @BreitbartNews Who is Darren Rovell? Thank you Jack!!!
2020-10-30 02:32:00,Way ahead in Texas!
2020-10-30 02:34:00,MAKE AMERICA GREAT AGAIN. VOTE!!!
2020-10-30 02:37:00,#BidenCrimeFamiily
2020-10-30 02:40:00,Biden will destroy the United States Supreme Court. Don’t let this happen!
2020-10-30 02:57:00,"If Sleepy Joe Biden is actually elected President, the 4 Justices (plus1) that helped make such a ridiculous win possible would be relegated to sitting on not only a heavily PACKED COURT, but probably a REVOLVING COURT as well. At least the many new Justices will be Radical Left!"
2020-10-30 08:15:00,More Testing equals more Cases. We have best testing. Deaths WAY DOWN. Hospitals have great additional capacity! Doing much better than Europe. Therapeutics working!
2020-10-30 08:22:00,The @nytimes now admits that patients ill with Covid are getting better faster and at higher (much) percentages.
2020-10-30 08:54:00,Rigged? https://t.co/KX5S0IrouV
2020-10-30 09:05:00,"33.1% GDP - BEST IN USA HISTORY. IF I AM ELECTED, NEXT YEAR WILL BE OUR BEST EVER!"
2020-10-30 09:17:00,SUPREME COURT!
2020-10-30 09:19:00,SECOND AMENDMENT!
2020-10-30 09:36:00,"I would NEVER have taken the endorsement of the man who, through gross incompetence, poisoned the people of Flint, Michigan. Former RINO Governor Rick Snyder should be ashamed of himself and his service. I was asked to help fix it. Biden took his endorsement. VOTE TRUMP!!!"
2020-10-30 11:49:00,This decision is CRAZY and so bad for our Country. Can you imagine what will happen during that nine day period. The Election should END on November 3rd. https://t.co/Hkftv9Jp56
2020-10-30 12:10:00,https://t.co/qJUxmsEPv8
2020-10-30 12:46:00,"RT @GOPChairwoman: We have put in place the largest ground game in history:

*3,000 staff

*2.5M+ volunteers

*160M+ door knocks &amp; phone calls

Our grassroots army is a huge difference maker, and it is fired up to re-elect @realDonaldTrump! https://t.co/s1N2oxrr4F"
2020-10-30 12:50:00,"RT @GOP: Pres. Trump made progress in the Middle East where no POTUS could!

CNN’s Oren Liebermann: The Israel &amp; Sudan deal is a “significant…foreign policy accomplishment by the White House.”

Washington Times' Charles Hurt: Pres. Trump “reinvents the wheel” w/ Middle East peace plans."
2020-10-30 12:55:00,"RT @TeamTrump: First Lady Melania Trump: “We are a country of hope, not a country of fear or weakness.” https://t.co/9n1841cdA6"
2020-10-30 13:07:00,"On my way to MICHIGAN, WISCONSIN, and MINNESOTA! https://t.co/7eEpmAJKCO"
2020-10-30 14:53:00,THANK YOU MICHIGAN! https://t.co/eTip7kTQXJ
2020-10-30 14:54:00,https://t.co/BlMv2KsM7W
2020-10-30 14:56:00,Biden wants the biggest Tax Increase in the history of our Country!
2020-10-30 14:58:00,"Joe Biden has vowed to abolish the entire U.S. Energy Industry — no fracking, no energy, and high gas prices. While I am President, America will proudly remain ENERGY INDEPENDENT! https://t.co/pN1VF0zaB5"
2020-10-30 14:59:00,https://t.co/ucTqlNXNJ8
2020-10-30 15:03:00,"Joe Biden spent the last 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. He is a diehard globalist who cares nothing for working people. He repeatedly tried to cut Medicare &amp; Social Security. Biden was..."
2020-10-30 15:03:00,...a cheerleader for NAFTA – sending your auto Jobs to Mexico. He voted for China’s entry into the World Trade Organization – gutting your industries to finance China’s rise. HALF of all Michigan auto manufacturing jobs were ELIMINATED after the Biden-Backed NAFTA and China...
2020-10-30 15:03:00,"...Disasters. At every turn, Biden twisted his knife into the back of Michigan workers. In 2016, Michigan voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST!

#VOTE #MAGA"
2020-10-30 15:05:00,Biden’s speech is 90% made up stories and lies. Only broadcast on @FoxNews.
2020-10-30 15:06:00,"This election will decide whether we restore the rule of a corrupt political class – or whether we declare that in America, we are still governed by THE PEOPLE! Get out and VOTE!
https://t.co/gsFSgh2KPc"
2020-10-30 15:10:00,"Joe Biden is a corrupt politician—the Biden family is looking more &amp; more like a crime family. They took millions of $$ from the Chinese Communists, while Vice President Biden shipped Michigan jobs to China. If Biden wins, China Wins. When we win, Michigan wins, and AMERICA wins! https://t.co/YpnjH8838X"
2020-10-30 15:16:00,"Your VOTE will continue HISTORIC job growth and make sure America keeps WINNING. Arizona, Georgia, Nevada, Texas - Get out and VOTE today! Find your Early Voting Location below. https://t.co/135RZzXIeI"
2020-10-30 15:29:00,"Volunteer to be a Trump Election Poll Watcher. Sign up today! 

#MAGA #Election2020 
https://t.co/3AnrRUPTtZ"
2020-10-30 17:27:00,"THANK YOU WISCONSIN!
https://t.co/9l46T76kwu"
2020-10-30 17:34:00,This election is the most important election of our lifetime! Get out and VOTE to #MAGA! https://t.co/jM4hTHUYDF
2020-10-30 17:35:00,https://t.co/ewR0TUgCtX
2020-10-30 17:36:00,https://t.co/wl1codKkZ3
2020-10-30 17:46:00,"One of the most important issues is LAW &amp; ORDER. Biden stands with the rioters &amp; looters - I stand with the HEROES of law enforcement. If Biden wins, the rioters in the streets will be running your federal government. No city, no family, and no community will be safe. VOTE #MAGA! https://t.co/fjokM0yWiG"
2020-10-30 17:47:00,"This election is a choice between a Trump Super Boom or a Biden Depression, and it’s between a safe vaccine or a devastating Biden lockdown! https://t.co/FkOHz0XUS2 https://t.co/IEPULUXAXe"
2020-10-30 17:48:00,"The Election should end on November 3rd., not weeks later!"
2020-10-30 17:52:00,"I’ve done more in 47 months than Joe Biden has done in 47 years! A vote for Republicans is a vote for the American Dream, and the party of Abraham Lincoln! #MAGA https://t.co/gsFSgh2KPc"
2020-10-30 18:02:00,"Joe Biden will lock down our entire Country. Biden will make you a prisoner in your own home, and a prisoner in your own Country. Biden’s plan will kill the American Dream—Get your friends, get your family, get your neighbors and GET OUT AND VOTE! #MAGA https://t.co/fH8Iq6i8d3"
2020-10-30 19:42:00,"THANK YOU MINNESOTA!
https://t.co/OMIAwVQcY7"
2020-10-30 19:51:00,"President Obama used to say that “if you wanted to see something really screwed up, give it to Joe Biden to do.” In fact, he tried to keep Joe from running, “you don’t have to do this Joe”, and then wouldn’t endorse him until long after the Primaries ended. “Joe is lost!”."
2020-10-30 20:04:00,"Your far-left Dem Attorney General, and your Dem Governor tried to shut down our rally, silence the people of Minnesota, and take away your freedom of assembly. They thought we would cancel – but I said NO WAY, I will NEVER abandon the people of Minnesota! https://t.co/wF1uolGlf6"
2020-10-30 20:05:00,https://t.co/B8m4mhNvct
2020-10-30 20:05:00,https://t.co/aHEqP4fmIf
2020-10-30 20:23:00,"Biden has pledged a staggering 700% increase in refugees from the most dangerous and violent terrorist hot spots on earth. He has also vowed to terminate our national security travel bans, allowing for unlimited migration from war zones, and terrorist havens..."
2020-10-30 20:23:00,"...Biden’s deadly migration policies will overwhelm taxpayers and open the floodgates to terrorists, jihadists, and violent extremists. Under my Administration, the safety of our families will always come FIRST!"
2020-10-30 20:29:00,"Joe Biden is a corrupt politician who has done nothing but betray you for 47 long years - selling out to lobbyists, China, big pharma &amp; foreign countries. He will stab you in the back. He only cares about political power &amp; he will use that power to hurt you &amp; enrich his cronies! https://t.co/8B9kZ5sdEJ"
2020-10-30 20:29:00,"There is only one way to defend your dignity. There is only one way to defend your family and your Country. There is only one way to preserve, protect and defend the American Way of Life: you must show up and vote on November 3rd! https://t.co/gsFSgh2KPc https://t.co/14MbcBz2oH"
2020-10-30 23:50:00,https://t.co/jeGtpWi5mx
2020-10-30 23:51:00,https://t.co/BlvIw1qaYu
2020-10-31 00:39:00,MAKE AMERICA GREAT AGAIN!
2020-10-31 01:20:00,"“A Biden win would mean the end of Fracking in Pennsylvania, Texas, and everywhere else. Millions of jobs would be lost, and Energy prices would soar.” @OANN  And we would no longer be Energy Independent!!!"
2020-10-31 01:42:00,"Suburban Women are trending strongly to our campaign because they want SAFETY, SECURITY, and love the fact that I terminated the REGULATION that would destroy their neighborhood and with it, the American Dream. Biden would bring the REGULATION back in a MUCH stronger form!!!"
2020-10-31 08:25:00,"“President Obama meant a lot to Black people, but he didn’t do a thing for Black people”. Vernon Jones, Georgia State Represenative, Trump supporter. @ffweekend"
2020-10-31 08:34:00,"I paid many millions of dollars in Taxes to the Federal Government, most of which was even paid early, or PREPAID. MANY $MILLIONS. The Failing @nytimes never likes reporting that!"
2020-10-31 08:39:00,"Joe Biden will PACK THE COURT. Also, he never gave the answer who his Radical Left Justices will be!"
2020-10-31 09:40:00,Biden and the Radical Left are asking for the largest tax hike in the history of the U.S. Remember that when you VOTE!
2020-10-31 09:41:00,Big win for our very elite U.S. Special Forces today. Details to follow!
2020-10-31 10:49:00,"https://t.co/gsFSghkmdM
#ElectionDay #MAGA🇺🇸 https://t.co/j5F8vNZYPI"
2020-10-31 11:06:00,"Jim O’Neill (@JimONeillNC) will be a fantastic Attorney General for North Carolina! Strong on Law &amp; Order, the Constitution, and the Second Amendment, Jim has my Complete and Total Endorsement! https://t.co/Oekn8B8l46"
2020-10-31 11:07:00,"Vote for @NancyMace! Her opponent, Joe Cunningham, is a puppet for Nancy Pelosi and the Radical Left! #SC01 https://t.co/XCtZNrbrT6"
2020-10-31 11:07:00,"Congressman (@JDanBishop) is doing a terrific job for North Carolina! In Congress, Dan fights to Create Jobs, Strengthen our Military, and Defend your Second Amendment. Dan has my Complete and Total Endorsement! #NC09 https://t.co/hj7CYPcFFL"
2020-10-31 11:07:00,"Lisa McClain (@LisaForCongress) will be an incredible Congresswoman for Michigan! She is Strong on the Economy &amp; Jobs, Border Security, Infrastructure, our Military &amp; Vets, and the Second Amendment. Lisa has my Complete and Total Endorsement! #MI10 https://t.co/r2NokBwGfW"
2020-10-31 11:07:00,"Scott Franklin (@ScottFranklinFL) will be an incredible Congressman for the State of Florida! A Navy Veteran, he will help us Lower your Taxes, Strengthen our Military and Defend your Second Amendment. Scott has my Complete and Total Endorsement! #FL15 https://t.co/RdZ1JPdJc6"
2020-10-31 11:07:00,"Dr. Mariannette Miller-Meeks (@MillerMeeks) will do a great job in Congress for Iowa! A Doctor and Veteran, she will Deliver Great Health Care, Defend Life, and Protect your Second Amendment. Mariannette has my Complete and Total Endorsement! #IA02"
2020-10-31 11:07:00,"Blake Moore (@ElectBlakeMoore) will be a Great Congressman for Utah! He is Strong on Jobs &amp; the Economy, Healthcare, our Military &amp; Vets, and your Second Amendment. Blake has my Complete and Total Endorsement! #UT01 https://t.co/tj4Bx1rUuA"
2020-10-31 11:07:00,".@DerrickVanOrden will be a terrific Congressman for Wisconsin! A former Navy SEAL, he will stand for Law &amp; Order, Jobs, the Wall, and he will always Protect Life and the Second Amendment. Derrick has my Complete and Total Endorsement! #WI03 https://t.co/wFd72N7LI9"
2020-10-31 11:08:00,"Big Jim Justice (@JimJusticeWV) is a GREAT Governor of West Virginia! An experienced businessman, he Creates Jobs, Stands with Life, Defends the Second Amendment, and Loves our Coal Miners. Big Jim has my Complete and Total Endorsement! #WVGOV https://t.co/Qrtvs1crqm"
2020-10-31 11:08:00,"We need Genevieve Collins (@GCForCongress) in Congress for Texas! She is Strong on Jobs &amp; the Economy, National Security and Education, and she will always Defend your Second Amendment. Genevieve has my Complete and Total Endorsement! #TX32 https://t.co/7YwS3ZwTQe"
2020-10-31 11:08:00,"Sheriff Troy Nehls (@SheriffTNehls) will be an incredible Congressman for the State of Texas! An Army Veteran, he Strongly Supports Law &amp; Order, the Wall, our Military &amp; Vets, and your Second Amendment. Troy has my Complete and Total Endorsement! #TX22 https://t.co/yMWFwACCVL"
2020-10-31 11:08:00,".@CliffBentz will be a great Congressman for the people of Oregon! A Successful Rancher, he is Strong on Jobs &amp; the Economy, Trade, Law &amp; Order, our Military &amp; Vets, and your Second Amendment. Cliff has my Complete and Total Endorsement! #OR02 https://t.co/8779E6IPzx"
2020-10-31 11:08:00,".@CheleFarley will be an incredible Congresswoman for the Great State of New York! An engineer and businesswoman, she is Strong on the Economy, Infrastructure, Law &amp; Order, and your Second Amendment. Chele has my Complete and Total Endorsement! #NY18 https://t.co/4NwXoQuozj"
2020-10-31 11:08:00,".@FrankPallottaNJ will be a great Congressman for the terrific people of New Jersey! He is Strong on the Economy &amp; Jobs, Low Taxes, the Military, our Brave Law Enforcement, and your Second Amendment. Frank has my Complete and Total Endorsement! #NJ05 https://t.co/ICVP3Nc6Cs"
2020-10-31 11:08:00,"Steve Negron (@SteveNegronNH) will be a tireless advocate in Congress for the State of New Hampshire! An Air Force Veteran, he is Strong on the Economy, our Brave Law Enforcement and your Second Amendment. Steve has my Complete and Total Endorsement! #NH02 https://t.co/9Zq8LQXZkn"
2020-10-31 11:08:00,".@JakeLaTurner will be a phenomenal Congressman for the people of Kansas! He will help us Lower your Taxes, Support our Brave Law Enforcement, Build the Wall, and Protect and Defend your Second Amendment. Jake has my Complete and Total Endorsement! #KS02 https://t.co/Nzpbh7DqUN"
2020-10-31 11:08:00,We need Esther Joy King (@Esther4Congress) in Congress for Illinois! She is a Strong Supporter of our #MAGA agenda and she’s running against a Total Fraud who the Democrats are now rushing to save. Esther has my Complete and Total Endorsement! #IL17 https://t.co/4A5uBGYmBf
2020-10-31 11:08:00,".@Victoria_Spartz will be a terrific Congresswoman for Indiana. Working with me, she will Create Jobs, Lower Taxes, Deliver for our Farmers, and Protect and Defend your Second Amendment. Victoria has my Complete and Total Endorsement! #IN05 https://t.co/ka2L9jBKyq"
2020-10-31 11:20:00,THANK YOU! #MAGA https://t.co/EEmSU6uPAy
2020-10-31 11:22:00,"Gallup: 56% of the U.S. is more satisfied with conditions now, even during a pandemic (we are rounding the turn!), than they were 4 years ago under Obama/Biden. Hasn’t been equaled in recent times!"
2020-10-31 11:57:00,"Last night, our Country’s brave warriors rescued an American hostage in Nigeria. Our Nation salutes the courageous soldiers behind the daring nighttime rescue operation and celebrates the safe return of yet another American citizen!"
2020-10-31 12:11:00,Will be making a special speech in Pennsylvania at 12:30 P.M. Eastern!
2020-10-31 14:36:00,"Thank you Newtown, Pennsylvania! #MAGA 
https://t.co/0y7W5oRMom"
2020-10-31 14:36:00,Pennsylvania is where the story of American Independence began – it is the state where the American Constitution was signed – and 3 days from now this is the state that will SAVE THE AMERICAN DREAM! A great RED WAVE is forming! https://t.co/gsFSghkmdM https://t.co/PussYXD40e
2020-10-31 14:37:00,I ran for office 4 years ago because I could not sit by &amp; watch any longer as a small group of Washington Insiders continued to get rich bleeding America Dry. No one embodies this betrayal &amp; treachery more than Joe Biden. Joe profited from the misery he unleashed on PA workers! https://t.co/2A9Ma5gCQX
2020-10-31 14:42:00,"Our ECONOMY is now surging back faster, better, bigger and stronger than any nation on earth. We just had the best quarter of ECONOMIC GROWTH EVER recorded - a 33.1% increase, and next year will be the GREATEST ECONOMIC YEAR in the history of our Country! https://t.co/gsFSghkmdM https://t.co/Kbyl4zVUWM"
2020-10-31 14:58:00,Biden’s plan to Abolish American Energy is an economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to BAN FRACKING &amp; send PA into a nightmare of poverty &amp; depression. Gas prices would explode &amp; family incomes would plummet—I will always defend &amp; promote PA energy! https://t.co/tdYqMVWQGM
2020-10-31 15:07:00,"Biden &amp; Obama owe a massive apology to the People of Flint. The water was poisoned on their watch. Not only did they fail them, Biden proudly accepted the endorsement of disastrous Gov Rick Snyder! Unlike Biden, I will always stand with the People of the Great State of MICHIGAN!"
2020-10-31 16:53:00,"Thank you Reading, Pennsylvania!
https://t.co/ywpNmRgxqz"
2020-10-31 16:56:00,"3 days from now, we are going to win Pennsylvania! With your support, we will continue to bring back your jobs, and cut your taxes &amp; regulations. Biden would wipe out your factories, ship your jobs to China, raise your taxes, &amp; eliminate private healthcare!https://t.co/IjvKseSiTI"
2020-10-31 16:58:00,https://t.co/vaf3BrSE6Q
2020-10-31 16:58:00,https://t.co/rlPJbzLvss
2020-10-31 16:58:00,https://t.co/pMV1Lker22
2020-10-31 16:58:00,https://t.co/cb16JyPTPL
2020-10-31 17:26:00,"We invested $2.5 TRILLION in the Military and we saved the Philly Shipyard. We passed VA Choice and VA Accountability. Al-Baghdadi and Soleimani are DEAD. I withdrew from the disastrous Iran Nuclear Deal—and instead of endless war, we are forging PEACE in the Middle East! https://t.co/Yz3ry24XHp"
2020-10-31 17:31:00,"Over the next four years, we will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION to our schools. We will teach our children to love our Country, honor our history, and always respect our great American Flag. https://t.co/gsFSgh2KPc https://t.co/RcQg0Vtk7V"
2020-10-31 17:36:00,"We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD! Together with the incredible people of Pennsylvania, we will MAKE AMERICA GREAT AGAIN! 

#ElectionDay #MAGA🇺🇸 
https://t.co/gsFSgh2KPc https://t.co/7EwfCm23U7"
2020-10-31 17:47:00,"Thank you to the wonderful @RJHarrisWHP580 for the nice words on @FoxNews. Tremendous enthusiasm in Pennsylvania, and everywhere else. The Great Red Wave is coming!"
2020-10-31 18:07:00,"Just signed an order to protect fracking and the oil and gas industry. This means JOBS, low energy bills, and continued AMERICAN ENERGY INDEPENDENCE! Sleepy Joe would BAN fracking and destroy American energy jobs! He has NO clue!!"
2020-10-31 19:47:00,"Thank you Butler, Pennsylvania!
https://t.co/4bjYabvV6g"
2020-10-31 19:51:00,"For the last 4 years you have seen me fight for you - and now I am relying on YOU to deliver another historic victory for our Country. A vote for me and the Republican Party is a vote for the American Dream! Get out and VOTE!
#Election2020 #MAGA🇺🇸 https://t.co/5EyXIHjfib"
2020-10-31 19:52:00,"Over the next 4 years, we will make America into the Manufacturing Superpower of the World &amp; end our reliance on China. We will end surprise medical billing, require price transparency, lower drug prices even more, and we will always protect patients with pre-existing conditions! https://t.co/rXDakq3lp1"
2020-10-31 20:13:00,"A vote for Biden and Harris is a vote to Ban Fracking, Ban Mining, and Completely Destroy Pennsylvania. A vote for me is a vote to remain ENERGY INDEPENDENT! Let’s WIN PENNSYLVANIA, get out and VOTE!
https://t.co/aR8iwO6Gvl"
2020-10-31 20:41:00,I LOVE TEXAS! https://t.co/EP7P3AvE8L
2020-10-31 20:51:00,Thank you @albertmohler for your vote of confidence. You and I agree we can never compromise on Religious Liberty. #BeliversandBallots get to the polls and vote to protect Religious Liberty! https://t.co/MiucOF3KIs
2020-10-31 22:00:00,"Thank you Montoursville, Pennsylvania! https://t.co/mvOazHnkoL"
2020-10-31 22:05:00,"Thank you Pennsylvania! With your vote, we will continue to support our Military, Veterans and our Police Officers. Biden and Harris would pass legislation to slash police funding all across America. They stand with the rioters – we stand with the HEROES of Law Enforcement! #MAGA https://t.co/qqTZPLqzFV"
2020-10-31 22:07:00,"Joe Biden has vowed to ABOLISH American Oil and Natural Gas. Today I signed an order to strongly protect Pennsylvania's energy &amp; fracking industry. If Biden &amp; Harris get in, they will terminate this order and implement the Green New Deal. Get out and VOTE! https://t.co/gsFSghkmdM https://t.co/VJMr2IeIgo"
2020-10-31 22:09:00,"Joe Biden has been a disaster for African Americans and Hispanic Americans—I am fighting for citizens of every race, color and creed. We achieved record low unemployment rates. I signed landmark Criminal Justice Reform, and we will deliver School Choice! https://t.co/gsFSghkmdM https://t.co/o6bZkdj4Fg"
2020-10-31 22:47:00,https://t.co/6jKLxRTIPJ
2020-10-31 23:01:00,RT @nypost: We’re baaaaaaack https://t.co/D39qdLGMdV https://t.co/SkVtp4o9ew
2020-10-31 23:01:00,RT @JoeConchaTV: Democrats uneasy about higher Republican turnout in important Florida county - CNNPolitics https://t.co/eLLduzvdzJ
2020-10-31 23:02:00,"RT @JoeConchaTV: Trump now ahead in Arizona in the RCP index of polls. 2 weeks ago, Biden was leading by an avg of 4. If Trump takes FL, NC, AZ, OH, he basically has to take PA or MI to win (given Georgia doesn’t flip, which hasn’t since ‘92 when Clinton won with just 43%) https://t.co/8MRQWDyU9j"
2020-10-31 23:47:00,Trump Supporters Fill Streets of Beverly Hills: ‘The Silent Majority is Silenced No More‘ https://t.co/YKfqBM1Fbo via @BreitbartNews Thank you!
2020-10-31 23:48:00,Go Joe!!! https://t.co/wOhVdHMUJR
2020-10-31 23:52:00,Great people with unlimited potential. WIN!!! https://t.co/66iXZmwSuL
2020-10-31 23:53:00,"RT @joecollins43rd: Let's get Maxine Waters out of office!

Go vote Joe Collins early before election day. We can win this. https://t.co/XI22G7jh7u"
2020-10-31 23:55:00,RT @joecollins43rd: 💯💯 https://t.co/d8exNDuMIw
2020-10-31 23:55:00,"RT @joecollins43rd: GET OUT AND VOTE EARLY! 

Avoid the lines on Election Day. 

Let’s beat Maxine Waters and take back our district."
2020-10-31 23:56:00,RT @joecollins43rd: Maxine Waters is scared that we are going to take back this district. Can you donate $10 right now? We need your help to get us over the finish line and win this election! https://t.co/1UaJf112SL
2020-11-01 00:11:00,https://t.co/jbTqhBQtmy
2020-11-01 00:32:00,https://t.co/2g9JKRGZj6
2020-11-01 00:47:00,.@Facebook  Put them back NOW! https://t.co/eLgs5viXKp
2020-11-01 01:51:00,"RT @GOP: “My administration has delivered safety, prosperity and opportunity for all Americans by keeping our promises and implementing an America First agenda to support working people and their families over the past four years.” -@realDonaldTrump
https://t.co/iIKPSJdirG"
2020-11-01 01:53:00,"RT @GOP: “A vote for Biden and Harris is a vote to Ban Fracking, Ban Mining, and Completely Destroy Pennsylvania.” -@realDonaldTrump https://t.co/xic6MI8kGc"
2020-11-01 01:54:00,"RT @GOP: ""If you want a vaccine to kill the virus, a job to support your great family, and freedom to live your life then I am asking you to vote Republican and vote for TRUMP!” -@realDonaldTrump
 
https://t.co/Hof6Jo3x75 https://t.co/ridft15QsA"
2020-11-01 01:55:00,"RT @GOP: The GREAT @CoachLouHoltz88 joined @realDonaldTrump on stage tonight in Butler, PA! https://t.co/M09iebjZBu"
2020-11-01 01:59:00,"RT @GOP: “Last night, our brave Special Forces rescued an American hostage.” -@realDonaldTrump https://t.co/8nRjKSTsp2"
2020-11-01 06:26:00,"People have long been voting but Joe Biden has still not released his Supreme Court List of Radical Left Judges that he would like to put on the Court. Also, is he going to Court Pack? He thinks he can bluff his way through these two important questions. Can only vote against!!!"
2020-11-01 06:34:00,Our numbers are looking VERY good all over. Sleepy Joe is already beginning to pull out of certain states. The Radical Left is going down!
2020-11-01 06:49:00,"When I originally became your all time favorite President, the Great State of Michigan was hemorrhaging car companies and jobs. Plants were closing and moving to Mexico, and other places. No new plants for decades. I stopped the moves, &amp; now many plants are and have been built..."
2020-11-01 06:49:00,"...The place was a mess and would have lost much more business if I hadn’t come along. Many new plants are starting. Foreign countries and companies now treat the USA, and Michigan, with respect. Big jobs plans. Please remember this when you go to cast your very important vote!"
2020-11-01 07:57:00,"Joe Biden called Black Youth SUPER PREDATORS. They will NEVER like him, or vote for him. They are voting for “TRUMP”."
2020-11-01 08:25:00,"Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback is underway!!!"
2020-11-01 08:54:00,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was...."
2020-11-01 08:54:00,"....all I needed, everything went swimmingly from there. He was so highly regarded &amp; respected in Scotland and beyond that years of future turmoil was avoided. Sean was a great actor and an even greater man. Sincere condolences to his family!"
2020-11-01 09:57:00,https://t.co/gsFSghkmdM https://t.co/EBtsPQznVV
2020-11-01 10:10:00,"WISCONSIN! Vote to defend your family, your Country, and the American Way of Life. Get out and VOTE TODAY before In-Person Absentee Voting ends. Your vote will MAKE AMERICA GREAT AGAIN! https://t.co/1ZHvrX3Hgk"
2020-11-01 10:16:00,https://t.co/gsFSghkmdM https://t.co/zX4bqgtWqH
2020-11-01 10:34:00,"Joe Biden constantly used the term “Super Predator” when referring to young Black Men, according to my sources."
2020-11-01 10:41:00,Being restored immediately. @Facebook stated that they made an “enforcement error”. Thank you! https://t.co/EJDJ0ztbT2
2020-11-01 10:58:00,Report: Democrats Growing More Anxious in Pennsylvania https://t.co/xRDgViR47O via @BreitbartNews  Biden would kill Fracking and our great 2nd Amendment. No wonder he’s losing Pennsylvania!
2020-11-01 11:05:00,GOP Rep. Jordan: Trump Winning Margin ‘Is Going to Be So Strong‘ -- ‘It‘s Going to Be a No-Doubter‘ https://t.co/o3iCRi4ROc via @BreitbartNews
2020-11-01 11:12:00,WATCH: Antifa Shouts ‘Death to Your f**king Empire‘ While Burning U.S. Flag https://t.co/OPO3vE5asK via @BreitbartNews These are Criminal Anarchists and must be brought to Justice! Biden fears them. @FBI
2020-11-01 12:31:00,"THANK YOU MICHIGAN!
https://t.co/OsZuEqrWv1"
